Energy Loss (eV)	Original	Background_fit	Background_subtracted
2.504652921468904765e+02	1.273652343750000000e+02	5.386583602630950907e+01	7.349939834869049093e+01
2.505902921468904765e+02	1.271328125000000000e+02	5.376428268079922645e+01	7.336852981920077355e+01
2.507152921468904765e+02	1.325820312500000000e+02	5.366297129526863330e+01	7.891905995473136670e+01
2.508402921468904765e+02	1.312089843750000000e+02	5.356190117302232068e+01	7.764708320197767932e+01
2.509652921468904765e+02	1.306914062500000000e+02	5.346107161971664823e+01	7.723033463028335177e+01
2.510902921468904765e+02	1.246269531250000000e+02	5.336048194335070605e+01	7.126647118164929395e+01
2.512152921468904765e+02	1.300625000000000000e+02	5.326013145425724815e+01	7.680236854574275185e+01
2.513402921468904765e+02	1.270917968750000000e+02	5.316001946509364018e+01	7.393177740990635982e+01
2.514652921468904765e+02	1.300781250000000000e+02	5.306014529083287812e+01	7.701797970916712188e+01
2.515902921468904765e+02	1.288398437500000000e+02	5.296050824875467811e+01	7.587933550124532189e+01
2.517152921468904765e+02	1.312343750000000000e+02	5.286110765843653780e+01	7.837326734156346220e+01
2.518402921468904765e+02	1.298554687500000000e+02	5.276194284174482618e+01	7.709352590825517382e+01
2.519652921468904765e+02	1.278496093750000000e+02	5.266301312282604385e+01	7.518659625217395615e+01
2.520902921468904765e+02	1.275058593750000000e+02	5.256431782809798392e+01	7.494154154690201608e+01
2.522152921468904765e+02	1.283085937500000000e+02	5.246585628624092124e+01	7.584273746375907876e+01
2.523402921468904765e+02	1.265078125000000000e+02	5.236762782818902906e+01	7.414018467181097094e+01
2.524652921468904765e+02	1.284296875000000000e+02	5.226963178712156832e+01	7.616005571287843168e+01
2.525902921468904765e+02	1.272578125000000000e+02	5.217186749845433269e+01	7.508594500154566731e+01
2.527152921468904765e+02	1.322402343750000000e+02	5.207433429983097994e+01	8.016590007516902006e+01
2.528402921468904765e+02	1.277910156250000000e+02	5.197703153111453389e+01	7.581398409388546611e+01
2.529652921468904765e+02	1.302421875000000000e+02	5.187995853437882943e+01	7.836222896562117057e+01
2.530902921468904765e+02	1.281425781250000000e+02	5.178311465390001445e+01	7.635946347109998555e+01
2.532152921468904765e+02	1.277167968750000000e+02	5.168649923614806596e+01	7.603029763885193404e+01
2.533402921468904765e+02	1.236074218750000000e+02	5.159011162977841991e+01	7.201731024522158009e+01
2.534652921468904765e+02	1.261484375000000000e+02	5.149395118562357254e+01	7.465448631437642746e+01
2.535902921468904765e+02	1.238769531250000000e+02	5.139801725668475285e+01	7.247893586831524715e+01
2.537152921468904765e+02	1.264980468750000000e+02	5.130230919812356660e+01	7.519573767687643340e+01
2.538402921468904765e+02	1.228515625000000000e+02	5.120682636725376824e+01	7.164473613274623176e+01
2.539652921468904765e+02	1.271347656250000000e+02	5.111156812353299017e+01	7.602319750146700983e+01
2.540902921468904765e+02	1.284843750000000000e+02	5.101653382855457153e+01	7.746784117144542847e+01
2.542152921468904765e+02	1.257773437500000000e+02	5.092172284603938692e+01	7.485562090396061308e+01
2.543402921468904765e+02	1.255429687500000000e+02	5.082713454182768942e+01	7.471583420817231058e+01
2.544652921468904765e+02	1.272656250000000000e+02	5.073276828387099613e+01	7.653285671612900387e+01
2.545902921468904765e+02	1.237929687500000000e+02	5.063862344222414436e+01	7.315434530777585564e+01
2.547152921468904765e+02	1.253437500000000000e+02	5.054469938903707771e+01	7.479905061096292229e+01
2.548402921468904765e+02	1.244726562500000000e+02	5.045099549854705856e+01	7.402166075145294144e+01
2.549652921468904765e+02	1.267402343750000000e+02	5.035751114707052523e+01	7.638272322792947477e+01
2.550902921468904765e+02	1.256191406250000000e+02	5.026424571299529021e+01	7.535489491200470979e+01
2.552152921468904765e+02	1.268750000000000000e+02	5.017119857677261052e+01	7.670380142322738948e+01
2.553402921468904765e+02	1.233261718750000000e+02	5.007836912090931492e+01	7.324780275409068508e+01
2.554652921468904765e+02	1.257929687500000000e+02	4.998575672996003050e+01	7.580721202003996950e+01
2.555902921468904765e+02	1.202265625000000000e+02	4.989336079051932415e+01	7.033320170948067585e+01
2.557152921468904765e+02	1.228125000000000000e+02	4.980118069121402868e+01	7.301131930878597132e+01
2.558402921468904765e+02	1.239746093750000000e+02	4.970921582269542682e+01	7.426539355230457318e+01
2.559652921468904765e+02	1.234492187500000000e+02	4.961746557763169108e+01	7.383175317236830892e+01
2.560902921468904765e+02	1.252656250000000000e+02	4.952592935070006774e+01	7.573969564929993226e+01
2.562152921468904765e+02	1.222031250000000000e+02	4.943460653857937359e+01	7.276851846142062641e+01
2.563402921468904765e+02	1.189550781250000000e+02	4.934349653994242146e+01	6.961158158505757854e+01
2.564652921468904765e+02	1.226191406250000000e+02	4.925259875544833221e+01	7.336654186955166779e+01
2.565902921468904765e+02	1.252050781250000000e+02	4.916191258773510242e+01	7.604316553726489758e+01
2.567152921468904765e+02	1.206171875000000000e+02	4.907143744141214370e+01	7.154575005858785630e+01
2.568402921468904765e+02	1.211152343750000000e+02	4.898117272305273673e+01	7.213406165194726327e+01
2.569652921468904765e+02	1.246347656250000000e+02	4.889111784118665582e+01	7.574364778381334418e+01
2.570902921468904765e+02	1.218808593750000000e+02	4.880127220629270823e+01	7.307958716870729177e+01
2.572152921468904765e+02	1.206835937500000000e+02	4.871163523079150082e+01	7.197195851920849918e+01
2.573402921468904765e+02	1.225917968750000000e+02	4.862220632903793671e+01	7.396959054596206329e+01
2.574652921468904765e+02	1.192792968750000000e+02	4.853298491731405306e+01	7.074631195768594694e+01
2.575902921468904765e+02	1.172343750000000000e+02	4.844397041382163138e+01	6.879040458617836862e+01
2.577152921468904765e+02	1.203339843750000000e+02	4.835516223867506369e+01	7.197882213632493631e+01
2.578402921468904765e+02	1.244921875000000000e+02	4.826655981389407657e+01	7.622562768610592343e+01
2.579652921468904765e+02	1.194589843750000000e+02	4.817816256339654046e+01	7.128082181160345954e+01
2.580902921468904765e+02	1.135898437500000000e+02	4.808996991299139268e+01	6.549987383700860732e+01
2.582152921468904765e+02	1.165136718750000000e+02	4.800198129037144668e+01	6.851169058462855332e+01
2.583402921468904765e+02	1.184492187500000000e+02	4.791419612510630088e+01	7.053502262489369912e+01
2.584652921468904765e+02	1.197226562500000000e+02	4.782661384863536114e+01	7.189604240136463886e+01
2.585902921468904765e+02	1.184121093750000000e+02	4.773923389426072106e+01	7.067287548073927894e+01
2.587152921468904765e+02	1.166875000000000000e+02	4.765205569714021294e+01	6.903544430285978706e+01
2.588402921468904765e+02	1.207890625000000000e+02	4.756507869428040181e+01	7.322398380571959819e+01
2.589652921468904765e+02	1.180644531250000000e+02	4.747830232452970733e+01	7.058615080047029267e+01
2.590902921468904765e+02	1.185449218750000000e+02	4.739172602857142635e+01	7.115319584642857365e+01
2.592152921468904765e+02	1.189980468750000000e+02	4.730534924891688320e+01	7.169269762608311680e+01
2.593402921468904765e+02	1.198613281250000000e+02	4.721917142989858007e+01	7.264215669510141993e+01
2.594652921468904765e+02	1.185253906250000000e+02	4.713319201766339006e+01	7.139219860733660994e+01
2.595902921468904765e+02	1.170214843750000000e+02	4.704741046016566486e+01	6.997407391483433514e+01
2.597152921468904765e+02	1.112441406250000000e+02	4.696182620716064093e+01	6.428231441783935907e+01
2.598402921468904765e+02	1.138105468750000000e+02	4.687643871019753306e+01	6.693410816480246694e+01
2.599652921468904765e+02	1.163632812500000000e+02	4.679124742261294045e+01	6.957203382738705955e+01
2.600902921468904765e+02	1.145156250000000000e+02	4.670625179952412509e+01	6.780937320047587491e+01
2.602152921468904765e+02	1.121621093750000000e+02	4.662145129782228992e+01	6.554065807717771008e+01
2.603402921468904765e+02	1.086074218750000000e+02	4.653684537616613426e+01	6.207057649883386574e+01
2.604652921468904765e+02	1.144941406250000000e+02	4.645243349497506813e+01	6.804170713002493187e+01
2.605902921468904765e+02	1.138242187500000000e+02	4.636821511642273208e+01	6.745600363357726792e+01
2.607152921468904765e+02	1.145859375000000000e+02	4.628418970443048863e+01	6.830174779556951137e+01
2.608402921468904765e+02	1.163437500000000000e+02	4.620035672466082133e+01	7.014339327533917867e+01
2.609652921468904765e+02	1.149902343750000000e+02	4.611671564451090433e+01	6.887351873048909567e+01
2.610902921468904765e+02	1.165644531250000000e+02	4.603326593310615067e+01	7.053118719189384933e+01
2.612152921468904765e+02	1.122519531250000000e+02	4.595000706129377477e+01	6.630194606370622523e+01
2.613402921468904765e+02	1.129511718750000000e+02	4.586693850163629804e+01	6.708423337336370196e+01
2.614652921468904765e+02	1.157187500000000000e+02	4.578405972840536720e+01	6.993469027159463280e+01
2.615902921468904765e+02	1.147656250000000000e+02	4.570137021757517459e+01	6.906425478242482541e+01
2.617152921468904765e+02	1.146933593750000000e+02	4.561886944681634759e+01	6.907448992818365241e+01
2.618402921468904765e+02	1.116015625000000000e+02	4.553655689548946839e+01	6.606500560451053161e+01
2.619652921468904765e+02	1.146679687500000000e+02	4.545443204463892073e+01	6.921353670536107927e+01
2.620902921468904765e+02	1.163359375000000000e+02	4.537249437698659449e+01	7.096344312301340551e+01
2.622152921468904765e+02	1.158339843750000000e+02	4.529074337692567553e+01	7.054324099807432447e+01
2.623402921468904765e+02	1.195957031250000000e+02	4.520917853051446400e+01	7.438652459448553600e+01
2.624652921468904765e+02	1.171933593750000000e+02	4.512779932547020678e+01	7.206556004952979322e+01
2.625902921468904765e+02	1.125585937500000000e+02	4.504660525116293002e+01	6.751198849883706998e+01
2.627152921468904765e+02	1.104511718750000000e+02	4.496559579860932843e+01	6.548557607639067157e+01
2.628402921468904765e+02	1.096308593750000000e+02	4.488477046046673991e+01	6.474608891453326009e+01
2.629652921468904765e+02	1.141093750000000000e+02	4.480412873102696381e+01	6.930524626897303619e+01
2.630902921468904765e+02	1.143125000000000000e+02	4.472367010621036343e+01	6.958882989378963657e+01
2.632152921468904765e+02	1.132558593750000000e+02	4.464339408355968430e+01	6.861246529144031570e+01
2.633402921468904765e+02	1.119414062500000000e+02	4.456330016223421353e+01	6.737810608776578647e+01
2.634652921468904765e+02	1.150234375000000000e+02	4.448338784300372595e+01	7.054004965699627405e+01
2.635902921468904765e+02	1.124746093750000000e+02	4.440365662824261506e+01	6.807095274675738494e+01
2.637152921468904765e+02	1.115234375000000000e+02	4.432410602192391025e+01	6.719933147807608975e+01
2.638402921468904765e+02	1.124667968750000000e+02	4.424473552961339351e+01	6.822206134538660649e+01
2.639652921468904765e+02	1.097324218750000000e+02	4.416554465846380140e+01	6.556687721653619860e+01
2.640902921468904765e+02	1.153125000000000000e+02	4.408653291720889911e+01	7.122596708279110089e+01
2.642152921468904765e+02	1.134414062500000000e+02	4.400769981615773929e+01	6.943370643384226071e+01
2.643402921468904765e+02	1.124843750000000000e+02	4.392904486718877877e+01	6.855533013281122123e+01
2.644652921468904765e+02	1.107050781250000000e+02	4.385056758374419417e+01	6.685451054125580583e+01
2.645902921468904765e+02	1.099257812500000000e+02	4.377226748082409813e+01	6.615351376917590187e+01
2.647152921468904765e+02	1.109101562500000000e+02	4.369414407498084074e+01	6.721601217501915926e+01
2.648402921468904765e+02	1.113808593750000000e+02	4.361619688431323993e+01	6.776466249068676007e+01
2.649652921468904765e+02	1.071699218750000000e+02	4.353842542846104635e+01	6.363149644653895365e+01
2.650902921468904765e+02	1.074453125000000000e+02	4.346082922859911690e+01	6.398448327140088310e+01
2.652152921468904765e+02	1.086738281250000000e+02	4.338340780743195069e+01	6.529042031756804931e+01
2.653402921468904765e+02	1.125585937500000000e+02	4.330616068918799044e+01	6.925243306081200956e+01
2.654652921468904765e+02	1.108554687500000000e+02	4.322908739961405900e+01	6.762638135038594100e+01
2.655902921468904765e+02	1.133359375000000000e+02	4.315218746596978860e+01	7.018375003403021140e+01
2.657152921468904765e+02	1.096640625000000000e+02	4.307546041702215689e+01	6.658860208297784311e+01
2.658402921468904765e+02	1.098652343750000000e+02	4.299890578303987354e+01	6.686632859196012646e+01
2.659652921468904765e+02	1.100957031250000000e+02	4.292252309578799441e+01	6.717318002921200559e+01
2.660902921468904765e+02	1.065625000000000000e+02	4.284631188852233663e+01	6.371618811147766337e+01
2.662152921468904765e+02	1.067011718750000000e+02	4.277027169598415668e+01	6.393090017901584332e+01
2.663402921468904765e+02	1.109824218750000000e+02	4.269440205439462943e+01	6.828801982060537057e+01
2.664652921468904765e+02	1.125488281250000000e+02	4.261870250144950489e+01	6.993012562355049511e+01
2.665902921468904765e+02	1.103476562500000000e+02	4.254317257631373650e+01	6.780448367368626350e+01
2.667152921468904765e+02	1.100312500000000000e+02	4.246781181961610230e+01	6.756343818038389770e+01
2.668402921468904765e+02	1.108789062500000000e+02	4.239261977344385457e+01	6.848628647655614543e+01
2.669652921468904765e+02	1.046992187500000000e+02	4.231759598133744049e+01	6.238162276866255951e+01
2.670902921468904765e+02	1.063437500000000000e+02	4.224273998828520860e+01	6.410101001171479140e+01
2.672152921468904765e+02	1.094316406250000000e+02	4.216805134071813654e+01	6.726358928428186346e+01
2.673402921468904765e+02	1.091621093750000000e+02	4.209352958650458731e+01	6.706857978849541269e+01
2.674652921468904765e+02	1.072539062500000000e+02	4.201917427494510093e+01	6.523473197505489907e+01
2.675902921468904765e+02	1.073906250000000000e+02	4.194498495676708671e+01	6.544564004323291329e+01
2.677152921468904765e+02	1.051386718750000000e+02	4.187096118411985657e+01	6.326771069088014343e+01
2.678402921468904765e+02	1.071914062500000000e+02	4.179710251056924619e+01	6.539430373943075381e+01
2.679652921468904765e+02	1.042382812500000000e+02	4.172340849109259153e+01	6.251487275890740847e+01
2.680902921468904765e+02	1.064003906250000000e+02	4.164987868207359156e+01	6.475051194292640844e+01
2.682152921468904765e+02	1.054277343750000000e+02	4.157651264129719237e+01	6.385122173370280763e+01
2.683402921468904765e+02	1.085839843750000000e+02	4.150330992794452811e+01	6.708067444705547189e+01
2.684652921468904765e+02	1.061933593750000000e+02	4.143027010258786902e+01	6.476308927241213098e+01
2.685902921468904765e+02	1.053613281250000000e+02	4.135739272718555526e+01	6.400393539781444474e+01
2.687152921468904765e+02	1.035527343750000000e+02	4.128467736507703023e+01	6.226805700992296977e+01
2.688402921468904765e+02	1.043886718750000000e+02	4.121212358097780282e+01	6.317654829402219718e+01
2.689652921468904765e+02	1.020742187500000000e+02	4.113973094097449490e+01	6.093448780902550510e+01
2.690902921468904765e+02	1.035371093750000000e+02	4.106749901251989598e+01	6.246961036248010402e+01
2.692152921468904765e+02	1.041875000000000000e+02	4.099542736442800361e+01	6.319207263557199639e+01
2.693402921468904765e+02	1.011367187500000000e+02	4.092351556686912062e+01	6.021320318313087938e+01
2.694652921468904765e+02	9.810742187500000000e+01	4.085176319136499501e+01	5.725565868363500499e+01
2.695902921468904765e+02	1.007460937500000000e+02	4.078016981078388881e+01	5.996592393921611119e+01
2.697152921468904765e+02	1.004511718750000000e+02	4.070873499933577477e+01	5.974243687566422523e+01
2.698402921468904765e+02	1.002070312500000000e+02	4.063745833256746920e+01	5.956957291743253080e+01
2.699652921468904765e+02	1.053476562500000000e+02	4.056633938735782863e+01	6.478131686264217137e+01
2.700902921468904765e+02	1.050410156250000000e+02	4.049537774191298922e+01	6.454563788308701078e+01
2.702152921468904765e+02	1.007421875000000000e+02	4.042457297576151376e+01	6.031761452423848624e+01
2.703402921468904765e+02	1.013964843750000000e+02	4.035392466974970915e+01	6.104255970525029085e+01
2.704652921468904765e+02	1.062656250000000000e+02	4.028343240603688002e+01	6.598219259396311998e+01
2.705902921468904765e+02	1.034804687500000000e+02	4.021309576809054676e+01	6.326737298190945324e+01
2.707152921468904765e+02	9.985742187500000000e+01	4.014291434068184117e+01	5.971450753431815883e+01
2.708402921468904765e+02	1.044335937500000000e+02	4.007288770988077431e+01	6.436070604011922569e+01
2.709652921468904765e+02	9.957226562500000000e+01	4.000301546305154687e+01	5.956925016194845313e+01
2.710902921468904765e+02	1.035097656250000000e+02	3.993329718884800172e+01	6.357646843615199828e+01
2.712152921468904765e+02	1.034960937500000000e+02	3.986373247720892010e+01	6.363236127279107990e+01
2.713402921468904765e+02	1.052070312500000000e+02	3.979432091935342442e+01	6.541271033064657558e+01
2.714652921468904765e+02	1.029375000000000000e+02	3.972506210777643787e+01	6.321243789222356213e+01
2.715902921468904765e+02	1.029609375000000000e+02	3.965595563624408726e+01	6.330498186375591274e+01
2.717152921468904765e+02	1.022441406250000000e+02	3.958700109978916259e+01	6.265713952521083741e+01
2.718402921468904765e+02	1.055078125000000000e+02	3.951819809470656253e+01	6.598961440529343747e+01
2.719652921468904765e+02	1.027910156250000000e+02	3.944954621854883214e+01	6.334146940645116786e+01
2.720902921468904765e+02	1.049687500000000000e+02	3.938104507012161548e+01	6.558770492987838452e+01
2.722152921468904765e+02	1.073359375000000000e+02	3.931269424947925017e+01	6.802324325052074983e+01
2.723402921468904765e+02	1.073320312500000000e+02	3.924449335792021998e+01	6.808753789207978002e+01
2.724652921468904765e+02	1.005410156250000000e+02	3.917644199798279914e+01	6.136457362701720086e+01
2.725902921468904765e+02	1.001972656250000000e+02	3.910853977344054755e+01	6.108872585155945245e+01
2.727152921468904765e+02	1.000097656250000000e+02	3.904078628929801198e+01	6.096897933570198802e+01
2.728402921468904765e+02	1.009062500000000000e+02	3.897318115178623543e+01	6.193306884821376457e+01
2.729652921468904765e+02	9.929296875000000000e+01	3.890572396835846547e+01	6.038724478164153453e+01
2.730902921468904765e+02	1.040351562500000000e+02	3.883841434768578438e+01	6.519674190231421562e+01
2.732152921468904765e+02	1.021035156250000000e+02	3.877125189965269669e+01	6.333226372534730331e+01
2.733402921468904765e+02	1.034453125000000000e+02	3.870423623535296542e+01	6.474107626464703458e+01
2.734652921468904765e+02	1.021679687500000000e+02	3.863736696708519247e+01	6.353060178291480753e+01
2.735902921468904765e+02	1.041308593750000000e+02	3.857064370834856959e+01	6.556021566665143041e+01
2.737152921468904765e+02	9.683203125000000000e+01	3.850406607383864355e+01	5.832796517616135645e+01
2.738402921468904765e+02	9.627929687500000000e+01	3.843763367944301024e+01	5.784166319555698976e+01
2.739652921468904765e+02	9.928906250000000000e+01	3.837134614223715090e+01	6.091771635776284910e+01
2.740902921468904765e+02	1.018242187500000000e+02	3.830520308048017597e+01	6.351901566951982403e+01
2.742152921468904765e+02	1.036425781250000000e+02	3.823920411361063998e+01	6.540337401138936002e+01
2.743402921468904765e+02	1.015878906250000000e+02	3.817334886224237067e+01	6.341454176275762933e+01
2.744652921468904765e+02	1.046347656250000000e+02	3.810763694816027680e+01	6.652712867683972320e+01
2.745902921468904765e+02	9.901953125000000000e+01	3.804206799431626251e+01	6.097746325568373749e+01
2.747152921468904765e+02	1.005839843750000000e+02	3.797664162482501382e+01	6.260734275017498618e+01
2.748402921468904765e+02	9.982226562500000000e+01	3.791135746495996273e+01	6.191090816004003727e+01
2.749652921468904765e+02	1.037929687500000000e+02	3.784621514114914476e+01	6.594675360885085524e+01
2.750902921468904765e+02	1.033671875000000000e+02	3.778121428097114176e+01	6.558597321902885824e+01
2.752152921468904765e+02	1.012148437500000000e+02	3.771635451315101051e+01	6.349848923684898949e+01
2.753402921468904765e+02	9.933593750000000000e+01	3.765163546755620416e+01	6.168430203244379584e+01
2.754652921468904765e+02	9.894921875000000000e+01	3.758705677519259325e+01	6.136216197480740675e+01
2.755902921468904765e+02	9.888085937500000000e+01	3.752261806820042267e+01	6.135824130679957733e+01
2.757152921468904765e+02	9.881250000000000000e+01	3.745831897985031844e+01	6.135418102014968156e+01
2.758402921468904765e+02	1.008027343750000000e+02	3.739415914453930156e+01	6.340857523046069844e+01
2.759652921468904765e+02	1.010566406250000000e+02	3.733013819778680187e+01	6.372650242721319813e+01
2.760902921468904765e+02	1.003378906250000000e+02	3.726625577623074292e+01	6.307163484876925708e+01
2.762152921468904765e+02	1.018242187500000000e+02	3.720251151762356301e+01	6.462170723237643699e+01
2.763402921468904765e+02	9.951367187500000000e+01	3.713890506082834975e+01	6.237476681417165025e+01
2.764652921468904765e+02	9.633789062500000000e+01	3.707543604581486107e+01	5.926245457918513893e+01
2.765902921468904765e+02	9.790234375000000000e+01	3.701210411365570963e+01	6.089023963634429037e+01
2.767152921468904765e+02	9.740820312500000000e+01	3.694890890652244764e+01	6.045929421847755236e+01
2.768402921468904765e+02	9.823242187500000000e+01	3.688585006768169450e+01	6.134657180731830550e+01
2.769652921468904765e+02	9.893164062500000000e+01	3.682292724149134244e+01	6.210871338350865756e+01
2.770902921468904765e+02	9.818750000000000000e+01	3.676014007339667700e+01	6.142735992660332300e+01
2.772152921468904765e+02	9.940820312500000000e+01	3.669748820992658267e+01	6.271071491507341733e+01
2.773402921468904765e+02	9.951367187500000000e+01	3.663497129868978419e+01	6.287870057631021581e+01
2.774652921468904765e+02	1.035722656250000000e+02	3.657258898837096694e+01	6.699967663662903306e+01
2.775902921468904765e+02	1.009492187500000000e+02	3.651034092872713188e+01	6.443887782127286812e+01
2.777152921468904765e+02	1.024023437500000000e+02	3.644822677058371596e+01	6.595411697941628404e+01
2.778402921468904765e+02	9.922070312500000000e+01	3.638624616583098970e+01	6.283445695916901030e+01
2.779652921468904765e+02	9.961132812500000000e+01	3.632439876742017759e+01	6.328692935757982241e+01
2.780902921468904765e+02	1.008593750000000000e+02	3.626268422935987701e+01	6.459669077064012299e+01
2.782152921468904765e+02	9.880273437500000000e+01	3.620110220671232781e+01	6.260163216828767219e+01
2.783402921468904765e+02	9.311132812500000000e+01	3.613965235558968914e+01	5.697167576941031086e+01
2.784652921468904765e+02	9.409765625000000000e+01	3.607833433315042271e+01	5.801932191684957729e+01
2.785902921468904765e+02	9.586523437500000000e+01	3.601714779759562646e+01	5.984808657740437354e+01
2.787152921468904765e+02	9.728125000000000000e+01	3.595609240816540364e+01	6.132515759183459636e+01
2.788402921468904765e+02	9.681640625000000000e+01	3.589516782513521065e+01	6.092123842486478935e+01
2.789652921468904765e+02	9.665625000000000000e+01	3.583437370981228298e+01	6.082187629018771702e+01
2.790902921468904765e+02	9.465429687500000000e+01	3.577370972453204701e+01	5.888058715046795299e+01
2.792152921468904765e+02	9.561718750000000000e+01	3.571317553265451039e+01	5.990401196734548961e+01
2.793402921468904765e+02	9.508203125000000000e+01	3.565277079856069520e+01	5.942926045143930480e+01
2.794652921468904765e+02	9.536718750000000000e+01	3.559249518764912068e+01	5.977469231235087932e+01
2.795902921468904765e+02	1.010644531250000000e+02	3.553234836633224347e+01	6.553210475866775653e+01
2.797152921468904765e+02	1.021425781250000000e+02	3.547233000203291908e+01	6.667024812296708092e+01
2.798402921468904765e+02	1.007089843750000000e+02	3.541243976318091313e+01	6.529654461181908687e+01
2.799652921468904765e+02	1.048476562500000000e+02	3.535267731920941969e+01	6.949497893079058031e+01
2.800902921468904765e+02	1.004003906250000000e+02	3.529304234055152278e+01	6.510734828444847722e+01
2.802152921468904765e+02	9.985937500000000000e+01	3.523353449863679998e+01	6.462584050136320002e+01
2.803402921468904765e+02	1.006230468750000000e+02	3.517415346588779812e+01	6.544889340911220188e+01
2.804652921468904765e+02	1.066132812500000000e+02	3.511489891571665112e+01	7.149838233428334888e+01
2.805902921468904765e+02	1.102402343750000000e+02	3.505577052252159831e+01	7.518446385247840169e+01
2.807152921468904765e+02	1.126035156250000000e+02	3.499676796168361648e+01	7.760674766331638352e+01
2.808402921468904765e+02	1.182968750000000000e+02	3.493789090956296661e+01	8.335898409043703339e+01
2.809652921468904765e+02	1.245800781250000000e+02	3.487913904349586858e+01	8.970093908150413142e+01
2.810902921468904765e+02	1.278359375000000000e+02	3.482051204179106207e+01	9.301542545820893793e+01
2.812152921468904765e+02	1.413535156250000000e+02	3.476200958372649552e+01	1.065915060412735045e+02
2.813402921468904765e+02	1.522500000000000000e+02	3.470363134954595807e+01	1.175463686504540419e+02
2.814652921468904765e+02	1.631699218750000000e+02	3.464537702045572587e+01	1.285245448545442741e+02
2.815902921468904765e+02	1.743808593750000000e+02	3.458724627862125089e+01	1.397936130963787491e+02
2.817152921468904765e+02	1.899570312500000000e+02	3.452923880716383565e+01	1.554277924428361644e+02
2.818402921468904765e+02	2.020742187500000000e+02	3.447135429015744990e+01	1.676028644598425501e+02
2.819652921468904765e+02	2.141582031250000000e+02	3.441359241262523483e+01	1.797446107123747652e+02
2.820902921468904765e+02	2.232851562500000000e+02	3.435595286053643349e+01	1.889292033894635665e+02
2.822152921468904765e+02	2.382246093750000000e+02	3.429843532080298019e+01	2.039261740541970198e+02
2.823402921468904765e+02	2.549316406250000000e+02	3.424103948127640251e+01	2.206906011437235975e+02
2.824652921468904765e+02	2.620390625000000000e+02	3.418376503074438233e+01	2.278552974692556177e+02
2.825902921468904765e+02	2.649609375000000000e+02	3.412661165892779991e+01	2.308343258410722001e+02
2.827152921468904765e+02	2.799160156250000000e+02	3.406957905647726648e+01	2.458464365685227335e+02
2.828402921468904765e+02	2.876425781250000000e+02	3.401266691497011152e+01	2.536299112100298885e+02
2.829652921468904765e+02	2.845878906250000000e+02	3.395587492690714271e+01	2.506320156980928573e+02
2.830902921468904765e+02	2.843300781250000000e+02	3.389920278570940582e+01	2.504308753392905942e+02
2.832152921468904765e+02	2.759824218750000000e+02	3.384265018571517203e+01	2.421397716892848280e+02
2.833402921468904765e+02	2.723046875000000000e+02	3.378621682217658417e+01	2.385184706778234158e+02
2.834652921468904765e+02	2.776503906250000000e+02	3.372990239125675771e+01	2.439204882337432423e+02
2.835902921468904765e+02	2.726738281250000000e+02	3.367370659002648381e+01	2.390001215349735162e+02
2.837152921468904765e+02	2.694296875000000000e+02	3.361762911646121665e+01	2.358120583835387833e+02
2.838402921468904765e+02	2.755000000000000000e+02	3.356166966943786178e+01	2.419383303305621382e+02
2.839652921468904765e+02	2.673789062500000000e+02	3.350582794873182024e+01	2.338730783012681798e+02
2.840902921468904765e+02	2.657460937500000000e+02	3.345010365501389060e+01	2.322959900949861094e+02
2.842152921468904765e+02	2.627167968750000000e+02	3.339449648984708574e+01	2.293223003851529143e+02
2.843402921468904765e+02	2.610214843750000000e+02	3.333900615568376224e+01	2.276824782193162378e+02
2.844652921468904765e+02	2.563867187500000000e+02	3.328363235586240876e+01	2.231030863941375912e+02
2.845902921468904765e+02	2.523691406250000000e+02	3.322837479460474697e+01	2.191407658303952530e+02
2.847152921468904765e+02	2.493125000000000000e+02	3.317323317701266205e+01	2.161392668229873379e+02
2.848402921468904765e+02	2.510742187500000000e+02	3.311820720906519000e+01	2.179560115409348100e+02
2.849652921468904765e+02	2.530195312500000000e+02	3.306329659761556172e+01	2.199562346523844383e+02
2.850902921468904765e+02	2.560000000000000000e+02	3.300850105038816196e+01	2.229914989496118380e+02
2.852152921468904765e+02	2.515332031250000000e+02	3.295382027597565866e+01	2.185793828490243413e+02
2.853402921468904765e+02	2.592089843750000000e+02	3.289925398383590505e+01	2.263097303911640950e+02
2.854652921468904765e+02	2.564101562500000000e+02	3.284480188428915426e+01	2.235653543657108457e+02
2.855902921468904765e+02	2.571074218750000000e+02	3.279046368851498983e+01	2.243169581864850102e+02
2.857152921468904765e+02	2.523984375000000000e+02	3.273623910854945507e+01	2.196621983914505449e+02
2.858402921468904765e+02	2.529042968750000000e+02	3.268212785728215408e+01	2.202221690177178459e+02
2.859652921468904765e+02	2.523125000000000000e+02	3.262812964845332431e+01	2.196843703515466757e+02
2.860902921468904765e+02	2.495898437500000000e+02	3.257424419665096593e+01	2.170155995533490341e+02
2.862152921468904765e+02	2.463691406250000000e+02	3.252047121730797130e+01	2.138486694076920287e+02
2.863402921468904765e+02	2.512363281250000000e+02	3.246681042669919748e+01	2.187695176983008025e+02
2.864652921468904765e+02	2.559121093750000000e+02	3.241326154193865250e+01	2.234988478330613475e+02
2.865902921468904765e+02	2.562285156250000000e+02	3.235982428097665320e+01	2.238686913440233468e+02
2.867152921468904765e+02	2.586816406250000000e+02	3.230649836259703989e+01	2.263751422624029601e+02
